Date,FPA,FPXI,IQDE,IQDY,CHIQ,GEM,ADRA,PAF,IEMG,HEEM,AXJV,EMGF,ACWX,AAXJ,EEMA,AIA,IPOS,CWI,QEMM,MOTI,REMX,VEU,VXUS,AXJL,EMCG,XSOE,DNL,IHDG,DBAP
2017/4/10,0.006118287,0.000353482,0.00464684,-0.002561913,-0.00234375,0.003846154,-0.008626887,-0.011150936,0.000220946,-0.01003192,-0.001982161,0.005480167,-0.003148462,-0.001159708,0.000520472,0.000992457,0,-0.003101737,0.00265252,-0.005279831,-0.023733162,-0.002889531,-0.002753071,-0.0003367,0.008526765,0.00244898,0.00605049,0.002466526,0.002501042
2017/4/17,-0.008751262,0.003863716,-0.007823286,-0.005536627,0.00623053,-0.002761477,0.004679626,0.010105093,-0.005037232,-0.006395614,-0.004965243,-0.003363519,-0.001446132,-0.003465347,-0.000692401,-0.008107574,0,-0.003087373,-0.008056961,0.004579077,-0.01260783,-0.00265252,-0.002737995,-0.005725834,-0.000926784,-0.018729642,-0.003702942,-0.007350368,0.006702974
2017/4/24,0.002023609,-0.003088538,0,0.0025,0.00539707,0.008561644,0.017556431,-0.007040837,0.006524576,0.007734304,0.00556647,0.007963011,0.002836879,0.012645755,0.012710409,0.022151899,0,0.002727273,0.005045786,0.000345066,0.000676133,0.003690838,0.002067825,-0.002011061,-0.002298851,0.028630705,0.004464286,0.00900277,0
2017/5/1,-0.008026756,0.011359725,0.012167643,0.009921455,-0.01509434,-0.003719986,-0.002803083,-0.003041979,-0.001505376,-0.000448632,0.002263175,-0.007081437,0.015731392,-0.00242483,-0.002023609,0.00616808,0.00748503,0.015657934,0.005185185,0.008579272,-0.009345794,0.016828479,0.015201315,-0.00498919,-0.020585544,0.004405286,0.008632805,0.018448924,-0.004554865
2017/5/8,0.013585156,0.016949153,0.00223314,0.001647446,0.017503805,0.022342586,0.013352073,-0.002219084,0.022399311,0.018344519,0.007383628,0.021325209,0.006741051,0.021949645,0.016761649,0.017697431,0.001485884,0.006847276,0.016239159,0.000338868,0.021857923,0.006399317,0.005899105,0.007843792,0.041102289,0.02391391,0.008587977,0.003023178,-0.001667361
2017/5/15,0.007484543,-0.000659413,0.004858657,-0.002851324,0.003739716,-0.013770492,0.006934813,0.004422111,-0.011273486,-0.008300568,-0.001587806,-0.01684002,0.002982335,-0.000156764,0,-0.005368382,0.012795276,0.003823529,-0.008820882,0.00403497,0.001320132,0.00252738,0.001807592,-0.001805647,-0.027678571,-0.003089996,-0.003545401,-0.005021761,0.007857734
2017/5/22,0.009572431,0.004943968,-0.001315789,-0.001223491,0.004424779,0.011284434,0.004470426,-0.011752988,0.010754956,0.014543852,0.005074532,0.010776942,0.000228102,0.00906675,0.010071475,0.008308715,0,-0.001168907,0.005795002,0.003650846,0.01192053,0.000838926,0.001401401,0.002949369,0.024245197,0.015110422,0.00472627,0.007039893,0.001628664
2017/5/30,0.014520202,0.02695595,0.002197802,0.006927465,0.029368576,0.006589786,0.009259259,0.000597729,0.005862647,0.00087146,0.014575412,0.009945301,0.014846962,0.010872942,0.013439119,0.013635526,0,0.014344262,0.008485286,0.013612218,-0.015171504,0.015110178,0.015828491,0.00653488,0.01536376,0.00499232,0.012750098,0.013995335,0.014297386
2017/6/5,-0.003114295,0.003852327,-0.011393514,-0.006904955,0.012108262,-0.004584152,0.020463847,-0.005540166,-0.002498959,-0.002612103,-0.004372267,-0.001966085,-0.006778129,0.002307692,-0.000160231,-0.003095412,0,-0.006369427,-0.008416905,-0.013394316,-0.008032129,-0.007883817,-0.007326733,-0.010570825,-0.003544528,0.007243614,-0.012001549,-0.009914078,-0.000402253
2017/6/12,-0.005974843,-0.000321337,-0.000884956,0.0004095,-0.004953999,-0.003639974,-0.006754475,0.001382306,-0.00356843,-0.002621232,-0.005053696,-0.012573964,0.002738476,-0.002782501,-0.000485123,0.001655629,0.018464529,0.004392387,0.000725953,0.006960557,-0.000675676,0.00440806,0.004003203,0.003950617,-0.008485931,-0.00345092,0.003937008,0.011756802,0.010441767
2017/6/19,-0.006589269,0.01086262,nan,nan,0.00279916,0.001318826,0.007140428,0.012105577,0.001461378,0.000869187,0.013650794,-0.000246063,-0.004980756,0.00275989,0.004789272,0.002896976,-0.013915547,-0.004936121,0.003064167,-0.004269294,-0.014834794,-0.004994797,-0.00535927,-0.003085918,-0.006681514,0.007221589,-0.000388576,-0.006916996,-0.002384738
2017/6/25,0.000314861,-0.026456693,0.000440335,0.007774141,-0.017373176,-0.012087553,-0.004712218,-0.002950433,-0.009716767,-0.008594757,-0.00777605,-0.00097704,-0.001360544,-0.014097317,-0.012612329,-0.014474625,0.006326034,-0.000872854,-0.002681924,-0.001971738,0.029152542,-0.001043188,-0.000994827,nan,nan,nan,nan,nan,0.008366534
2017/7/5,-0.008176101,0.002267574,-0.002202643,-0.004065041,0.007708479,-0.006928406,-0.009721757,-0.011714174,-0.008539888,-0.010344828,-0.004079071,-0.004155463,-0.004541326,-0.008898435,-0.009082218,-0.005465476,0.018375242,-0.004670169,-0.003243243,-0.000664231,0.049286641,-0.004386881,-0.004779924,-0.010562236,-0.008463252,-0.005660377,-0.004488681,-0.004748982,0.007137193
2017/7/10,0.036862004,0.026705277,0.025099075,0.026476578,0.036061026,0.044195251,0.027181208,0.003730611,0.043577982,0.035405872,0.029959003,0.044979334,0.026148249,0.041980624,0.041799617,0.04566127,0.009021842,0.026577103,0.039321789,0.027062706,0.019393939,0.025930573,0.026137271,0.034955897,0.036209209,0.043363499,0.031237798,0.014276003,0
2017/7/17,0.010400734,0.013788781,0.006887645,0.00396668,0.00472973,0.008874802,0.009514436,0,0.009835407,0.002927645,0.004286589,0.012587413,0.006663705,0.009352732,0.009719222,0.013302993,0.007058824,0.005419281,0.008544028,0.011923945,0.03064231,0.006744329,0.007417529,0.006198347,0.008602151,0.012699565,0.008733624,-0.001680108,0
2017/7/24,-0.003631961,0.004008634,0.001711596,-0.000395257,0.000665336,-0.000312598,0.018849529,-0.006263457,0,-0.001658375,0.002439024,-0.002292001,0.004414037,-0.002778997,-0.002882719,-0.006534824,0,0.004821327,-0.001206481,0.00796432,0.040909091,0.004063389,0.003681457,0.001259644,0.001284247,0.000356252,0.002832326,-0.003046716,-0.00195848
2017/7/31,0.002125076,0.012542062,0.008985879,0.006690279,-0.004676019,0.003121099,-0.005741627,0.036420599,0.003958045,0.006234414,0.006995134,-0.003209537,0.006143045,0.004977309,0.003186646,0.003787879,0.015704388,0.005629046,0.00414866,0.006307159,0.008465608,0.006870075,0.006358382,0.001722518,-0.003831418,-0.000710985,0.005641219,0.015997277,0.026357199
2017/8/7,-0.031146054,-0.010814058,-0.021573604,-0.026151444,-0.017264276,-0.029357231,-0.024754046,0.012888552,-0.0307361,-0.025819672,-0.017448857,-0.03030303,-0.023514043,-0.031617114,-0.031865324,-0.033077579,-0.020009095,-0.023743017,-0.01885822,-0.019774011,-0.059633028,-0.023833367,-0.022375215,-0.017002028,-0.025510204,-0.028531173,-0.013246269,-0.018766756,0.008114374
2017/8/14,-0.003069368,-0.002414001,-0.00128866,0.001592991,0.009320905,0.007878979,-0.002260252,-0.000935279,0.0068,0.002916667,0.000608643,0.000928074,-0.001992473,0.001183957,0.027172244,-0.001392031,0.042227378,-0.003404255,0.003306073,0.002217997,-0.021074816,-0.002645503,-0.003495146,0.001901141,0.008207343,0.006088825,0.002254791,-0.002707276,-0.001902588
2017/8/21,0.021940667,0.015028554,0.012430347,0.015085351,0.017161716,0.025273011,0.010967742,-0.000560538,0.024158416,0.021109272,0.016188149,0.021256932,0.013297872,0.023409894,0.025213936,0.025351624,-0.012021371,0.013071895,0.023235651,0.015954052,0.021390374,0.012838802,0.012055221,0.020659202,0.022688356,0.021661932,0.017202693,0.008143875,0.012633997
2017/8/28,0.009408194,0.009877282,0.00465707,0.008209539,0.028233749,0.005803299,0.00606254,-0.022973478,0.009305933,0.004885993,0.007521059,0.017966796,0.006132282,0.008811209,0.007632445,0.004428547,0,0.006174572,0.005765644,0.011653543,0.085340314,0.005637206,0.005765904,0.005736434,0.009255364,0.010118632,0.010128913,0.010135135,-0.015500945
2017/9/5,0.003640777,0.011339899,0.009302326,0.014475743,0.017419355,0.006762988,0.000638978,0.001898254,0.007192846,0.004098361,0.010843373,0.009263443,0.013388938,0.007551554,0.010887646,0.008085326,0,0.011804384,0.005121202,0.019206549,0.062287105,0.013723512,0.013672251,0.008895131,0.009239815,0.009427374,0.010646109,0.008132836,0.009582215
2017/9/11,-0.002091425,0.015429403,0.003770423,-0.000765404,0.023110556,0.004229607,0.006940063,0.015200456,0.00247619,0.005220884,-0.003268945,0.007305734,0.001073192,0.002274343,0.005159198,-0.001175483,0.02749301,0,-0.004043808,-0.003076923,-0.024637044,0.001185536,0.000753296,-0.008427827,0.008230453,0.006830601,0.001259446,-0.001657275,0.018223235
2017/9/18,-0.018143962,-0.009150701,nan,nan,0.000600601,-0.005703993,nan,0.005053341,-0.007956052,-0.008733624,-0.007073386,-0.010221836,0.002140869,-0.0113876,-0.014070206,-0.008315317,0.027664399,0.001372119,-0.006878041,0.005546995,-0.027703307,0.001575734,0.000939496,-0.010574713,-0.006907761,-0.00606469,-0.003405018,-0.000329815,-0.005592841
2017/9/25,0.008307692,0.003847292,0.004631579,0.00697134,0.031677019,0.004002463,0.005743459,0.003588291,0.005639829,0.00771417,0.003922752,0.014456743,0.005598622,0.008836738,0.007042254,0.00543386,0,0.00607567,0.00239644,0.004021033,0.050680432,0.005151575,0.004345362,0.00501646,0.015062762,0.004840941,0.002729754,0.011904762,0.014459665
2017/10/2,0.01124962,0.008491947,-0.002092926,0,0.039355993,0.020526961,0.000941029,0.009785472,0.017011405,0.015662651,0.006532067,0.027783952,0.004714959,0.014880527,0.020483895,0.018322407,0,0.004393191,0.015065913,0.000308642,0.039293598,0.003548196,0.00413845,0.001707809,0.01320132,0.017900172,0.00471955,0.001299968,0.006751688
2017/10/9,0.016196761,0.009860789,0.015946286,0.014971209,-0.007466973,0.021948286,0.019038702,nan,0.02283105,0.012603387,0.017699115,0.013434453,0.017502668,0.019820073,0.019186047,0.020995206,0.033702882,0.017241379,0.024238344,0.015451174,0.005531915,0.018478475,0.019111861,0.02354399,0.027027027,0.023389831,0.020596206,0.012016889,-0.011045655
2017/10/16,-0.000592242,-0.009789807,-0.00330442,-0.003024575,-0.013824885,-0.007344301,-0.005521472,-0.005824878,-0.007259866,-0.007779074,-0.004637681,-0.009405729,-0.004615062,-0.006877579,-0.005838792,-0.006460992,0,-0.00537779,-0.001659751,-0.004584352,-0.010477787,-0.004634994,-0.00478557,-0.003931055,-0.010404162,-0.007610854,-0.006546355,-0.004809234,0.000755287
2017/10/23,-0.000590145,-0.002630041,-0.008319468,-0.006844106,-0.017028773,0.004175365,0.003389831,-0.00243218,0.006233472,0.004315418,0.000292483,-0.00304679,0.001479915,0.007938719,0.011253787,0.014859569,-0.012012012,0.001627339,0.005021761,-0.011685117,-0.005061156,0.001946661,0.00074184,0.001068376,-0.002874743,0.002344273,-0.001248439,0.012560386,0.013015991
2017/10/30,0.024150268,0.002627737,0.005029338,0.005357826,0.024227741,0.010450881,0.016891892,0.029444861,0.010955799,0.014561196,0.010569583,0.013250883,0.007382409,0.01751703,0.018335482,0.020213454,0.008463252,0.008121278,0.009391246,0.005282784,-0.00383959,0.007572816,0.008149657,0.010989011,0.004585244,0.014770057,0.005166578,0.011483254,0.016519824
2017/11/6,-0.010985834,-0.01161103,-0.008312552,-0.004948611,0.011689071,-0.009643483,-0.001201923,-0.002914921,-0.010358861,-0.007316134,-0.000575705,-0.000644192,-0.009384776,-0.00596206,-0.002243095,0.001262228,0,-0.009620524,-0.007563302,-0.003693444,0.051390059,-0.008448541,-0.008789599,0,-0.003683995,-0.007528642,-0.009535582,-0.014506465,-0.006126126
2017/11/13,0.001768868,0.001465416,-0.004206984,-0.001540832,0.003452244,0.010908019,0.00422833,-0.002566923,0.012549167,0.001554002,0.00778098,0.013760482,0.002744353,0.007766726,0.01084507,0.007688687,0,0.003520173,0.011758861,0.004046063,-0.049556809,0.002333269,0.003711264,-0.005751476,0.01473598,0.022779795,0.005366726,-0.002245749,0.002900653
2017/11/20,0.022445363,0.010837727,0.007157895,0.010827533,0.005678592,0.015107496,0.008105674,0.018847007,0.014903404,0.007698229,0.007707679,0.015263939,0.012187434,0.016137708,0.016632017,0.019653358,0,0.012395581,0.015609596,0.012701363,0.026028547,0.011614402,0.010889627,0.013544362,0.017699115,0.016704144,0.01275465,0.000317864,0
2017/11/27,-0.005550687,-0.006113537,-0.002921536,-0.007246377,-0.021325648,-0.024716487,-0.030982591,-0.008502171,-0.021723122,-0.023661753,-0.011996572,-0.020204168,-0.005834549,-0.023979523,-0.021593759,-0.026046512,0.020017406,-0.005344735,-0.018445968,-0.007680492,-0.005640612,-0.004221028,-0.003110135,-0.010435572,-0.015500795,-0.026103771,-0.007885053,-0.007626311,-0.008161817
2017/12/4,-0.005868545,0.007115328,-0.001256281,-0.005751534,0.00472255,0,0.005499542,0.012390671,-0.002442691,0.001191422,0.000577201,-0.003236944,0.002314328,0.004286504,0.000999001,-0.002551427,-0.008514261,0.001885776,-0.00811124,0.004658385,-0.055331179,0.001932367,0.001473297,-0.012959293,-0.017691998,0.00099108,0.002120891,0.009926353,0
2017/12/11,0.012287888,0.004093567,0.00460251,0.003073377,0.000579039,0.002067947,0.000302755,0,0.000374602,-0.001577287,0.002862049,-0.006422608,-0.000627746,-0.003696099,-0.002122541,-0.005558202,-0.006011164,-0.002949853,0.004958678,-0.00185128,0.016434893,-0.000576923,0,0.007351815,0.016299919,-0.003920287,-0.004049296,-0.003483217,0
2017/12/18,-0.017599538,0.002596653,-0.010761589,0.006444276,0.030981067,0.009343066,nan,-0.002712968,0.012224486,0.009419152,0.004837792,0.01153107,0.004140787,0.012436791,0.007041262,0.009661071,0.015228426,0.003457447,0.005208333,nan,nan,0.003804451,-0.004717837,0.006666667,0.003952569,0.008124797,0.002454418,-0.001888574,-0.030067209
2017/12/26,0.023487962,0.004901961,0.01085595,0.01083707,0.011123471,0.016792125,0.003281623,-0.009247507,0.015390253,0.010140406,0.009042102,0.020736352,0.005568158,0.013555646,0.015036537,0.016876972,0.011297071,0.006891068,0.013242894,0.003660769,0.03658067,0.006252368,0.005466472,nan,nan,nan,nan,-0.002208202,-0.00471527
2018/1/2,0.015078236,0.028659736,0.019696348,0.01875,0.00538503,0.021008403,0.029815843,0.015530788,0.021596743,0.020098597,0.015495296,0.017686522,0.021095335,0.019648939,0.021230561,0.021250759,0.035066007,0.022158498,0.010405171,0.017386091,0.038994169,0.020305514,0.022066738,0.018098882,0.0056926,0.023624495,0.022934989,0.024058246,0.003644315
2018/1/8,0.005,0.020174482,0.00969697,0.015135135,0.005324814,0.009591669,0.004503237,nan,0.008311688,0.004075584,0.010618023,0.010744131,0.01231625,0.008341889,0.006335797,0.005794948,0.034565916,0.01303681,0.002174251,0.012407681,0.019250963,0.012960935,0.013523007,0.011161038,-0.007137491,0.008500304,0,-0.005862388,-0.016025641
2018/1/16,0.00357831,0.010076903,0.009584665,0.014920071,0.013978495,0.022082879,-0.000830105,0.014155169,0.022272099,0.018867925,0.014567035,0.018116663,0.011996067,0.019309463,0.018907841,0.021057282,0.004702194,0.011363636,0.024053383,0.013686663,-0.042449548,0.010820559,0.010234172,0.010126943,0.024981075,0.014501511,0.017679744,0.019344774,0
2018/1/22,0.01308615,0.02265625,-0.001173709,0.011522346,0.020031629,0.025450689,0.016062033,0.016620014,0.025356843,0.024990945,0.017016751,0.017248062,0.014111734,0.021975278,0.025112685,0.022541278,0.022118743,0.01689441,0.015877771,0.01545949,0.029634984,0.014014547,0.014685792,0.018729756,0.023136247,0.02127031,0.008709942,-0.008863081,0.018188178
2018/1/29,-0.031089484,-0.029593412,-0.025186934,-0.026847978,-0.035714286,-0.041174928,-0.020714091,-0.001888412,-0.042206713,-0.035445757,-0.023188406,-0.033307514,-0.031412604,-0.044496777,-0.050743991,-0.041489059,-0.008765244,-0.030377871,-0.028605483,-0.025356125,-0.059217483,-0.030769231,-0.030437001,-0.03155846,-0.034998177,-0.042253521,-0.025965489,-0.029785914,0.003091721
2018/2/5,-0.028120516,-0.037988521,-0.017969076,-0.026877761,-0.042245692,-0.021318931,-0.037261698,-0.001370098,-0.017953321,-0.023318043,-0.038885825,-0.042798354,-0.013670257,-0.025247128,-0.032116388,-0.027939822,-0.056048387,-0.01720487,-0.016606041,-0.016408387,-0.045062696,-0.016116799,-0.01279006,-0.045902604,-0.007760962,-0.024590164,-0.012098895,-0.00464499,0.01369863
2018/2/12,0.034795322,0.037325905,0.026260942,0.027798369,0.058956916,0.048941042,-0.008199122,0.031721536,0.047224225,0.033937524,0.033398821,0.054857621,0.031062332,0.047947989,0.047824875,0.064601494,0.032480715,0.029200956,0.042073268,0.028790199,0.048259494,0.030412469,0.028477547,0.031212485,0.043461389,0.043327008,0.036789298,0.023087071,0.012133468
2018/2/20,0.01937874,0.016015201,0.010625255,0.007636364,0.028846154,0.02021041,0.013544669,-0.034214092,0.017436792,0.018818216,0.017577589,0.021485944,0.010953347,0.015854298,0.015276463,0.016049198,0.000803859,0.010934652,0.011499611,0.015237526,0.038505528,0.011173184,0.01309887,0.010292604,0.02,0.018757688,0.003085362,0.008095855,-0.008979049
2018/2/26,-0.02354874,-0.040540541,-0.030546624,-0.029749104,-0.049044915,-0.035810447,-0.043490539,-0.031729055,-0.03788651,-0.031926606,-0.026838433,-0.035901417,-0.036211699,-0.0370465,-0.035751979,-0.036738876,-0.024228214,-0.036516854,-0.029752823,-0.027622686,-0.031907179,-0.035635965,-0.035513361,-0.033592849,-0.029878274,-0.03594967,-0.0400744,-0.039783577,-0.067449664
2018/3/5,0.022759202,0.02114223,0.011138614,0.011049724,0.05400982,0.029559398,0.019717481,0.058726068,0.030896893,0.031155015,0.024820739,0.033474491,0.018507094,0.037248902,0.034213768,0.044413919,0.021225471,0.018459916,0.015805947,0.02295379,0.008995502,0.018305341,0.018152115,0.024008351,0.018652455,0.028855104,0.021670744,0.023293963,0.031666067
2018/3/12,-0.006055601,0.000806668,-0.006919007,-0.010913059,-0.019567456,-0.011336032,-0.008588606,0.001391062,-0.012303486,-0.011751744,0.005920344,-0.008400078,-0.007256601,-0.003324808,-0.001847941,0.002766453,-0.000784314,-0.00878326,-0.010843005,-0.007969303,-0.01219963,-0.007958542,-0.007653969,-0.008829064,-0.005251313,-0.008418521,-0.004779788,-0.006103437,0.013603069
2018/3/19,-0.040435025,-0.021750952,nan,nan,-0.049867374,-0.030637593,nan,-0.036998437,-0.035333217,-0.035232384,-0.032102729,-0.031635495,-0.028694405,-0.043207474,-0.044858061,-0.05344296,0.014498433,-0.027076761,-0.022907901,-0.028003613,-0.064126745,-0.028033866,-0.027144408,-0.028495497,-0.027068242,-0.039287907,-0.014677949,-0.027388327,-0.022719449
2018/3/26,0.000851789,-0.002994827,0.002085941,0.00261976,-0.013001083,-0.004707837,-0.001797484,0.030663781,-0.001229148,-0.004160363,0.002437043,-0.006951341,0.002894356,-0.002624672,-0.007839957,-0.004332238,-0.022629731,0.003446448,-0.000470219,0.005481121,-0.020849725,nan,nan,0.006271465,-0.011854685,-0.013613861,0.01249783,0.020198675,0.003522367
2018/4/2,-0.004907621,-0.004401651,0.010178117,0.01257622,0.001685393,-0.00621118,-0.003055301,-0.015486341,-0.004837843,-0.001547988,-0.006604293,-0.006749847,0.00606314,-0.009385894,-0.007233273,-0.006464522,-0.010196078,0.007526882,0.000634115,0.009794919,-0.007860985,0.006524659,0.007009777,-0.022110105,-0.002763522,-0.00192926,0.014718766,0.012191104,-0.006743088
2018/4/9,-0.001721664,-0.004394397,0.004600586,0.013192612,0.009955752,0.011376564,0.016661618,nan,0.009890307,0.009241432,0.011911357,0.006964359,0.01073493,0.010834671,0.007615619,0.014381885,0,0.010598834,0.01086262,0.005128205,0.035729123,0.010037879,0.010181818,0.007603996,0.003136025,0.011560694,-0.001714972,0.005181347,-0.02484472
2018/4/16,-0.016027476,0.003570448,-0.005818786,0,-0.018753447,-0.004503237,-0.001807773,-0.013015184,-0.008001422,-0.001528468,-0.01038819,-0.016243655,0.000203998,-0.009802623,-0.014947888,-0.00877724,-0.036604361,-0.000523013,-0.002217646,0.009011715,-0.001988072,-0.000187126,-0.00053889,0.004004152,-0.024228214,-0.011734856,-0.017438878,-0.003233107,-0.006271777
2018/4/23,0.011672016,-0.006584362,0.00463353,0.005970149,0.002826456,0.007118451,0,0.010976948,0.006865402,0.006525912,0.003329634,0.007281048,0.0026574,0.008200027,0.007679419,0.010280804,-0.002021019,0.003409389,-0.001117854,-0.002101471,-0.013285024,0.002815844,0.002343609,0.00928839,0.005273834,0.008077544,0.009433962,0.012269939,0
2018/4/30,-0.000875912,0.005535566,-0.003787879,-0.001862197,0.010152284,-0.010517339,-0.000299222,0.004685529,-0.01065559,-0.006508423,-0.013030219,-0.005387484,-0.000820008,-0.004682901,-0.004720911,-0.008832039,0.011494253,-0.000787402,-0.005766458,-0.004530353,-0.00286533,-0.000563592,0.000180766,-0.002955956,-0.014204545,-0.009067358,0.000871992,0.012755102,0.028409091
2018/5/7,0.020193152,0.009879254,0.013185878,0.0165538,0.022160665,0.023383372,0.024842861,0.004484305,0.024967872,0.022832817,0.015393227,0.026123302,0.014977431,0.02676399,0.025428491,0.035520397,0.00804403,0.014984227,0.029291442,0.014884569,0.016653128,0.015057406,0.01520362,0.016090584,0.017456359,0.026566087,0.013242725,0.011310085,-0.012905476
2018/5/14,-0.016580903,-0.01738658,-0.016304348,-0.01072882,-0.01883746,-0.026760563,-0.028669725,0.004642857,-0.026301664,-0.021076402,-0.006830601,-0.019472617,-0.01230583,-0.021927521,-0.021166189,-0.020267227,-0.005039899,-0.012658228,-0.031970733,-0.013805522,0.00648824,-0.012402814,-0.011041852,-0.013929619,-0.029520295,-0.023574387,-0.012232943,0.005261529,0.017259598
2018/5/21,-0.010086455,-0.004137931,-0.017811705,-0.021205357,0.000538793,-0.000576369,-0.016095991,0.00177305,0.001829826,0,0.004966887,-0.001432958,-0.016839115,0.002393935,0.004160888,-0.002725621,-0.001271186,-0.016145833,0.001792407,-0.016702095,-0.082901554,-0.016573557,-0.016100179,-0.014861683,0.002959831,0.00162285,-0.005012098,-0.008249313,0.011612022
2018/5/29,0.017180095,0.017857143,0.010540184,0.014757282,0.019565217,0.015258216,0.020048603,0.016705171,0.02148328,0.016393443,0.015303283,0.016801493,0.014944222,0.018931711,0.01922807,0.014400743,0,0.016216216,0.014147064,0.021759697,0.015803336,0.017194745,0.018545994,0.004182226,0.012387868,0.016474465,0.014485073,0.008419083,0.010803511
2018/6/4,-0.000574383,0.004672897,0.002163566,-0.001520913,0.014255544,-0.00286533,0.00963785,-0.027946537,-0.008144796,-0.00456621,0.004912664,-0.004651163,0.000824572,-0.001314406,0.000409724,0.001961968,0.005889777,0.001058761,-0.009778775,0.003079766,-0.013094718,0.000378072,0.001632801,0.01189945,-0.010860485,-0.004163997,0.002595605,-0.002158495,0.018243243
2018/6/11,-0.041013956,-0.002457673,-0.016774194,-0.020400453,-0.019300991,-0.013564214,-0.011863426,-0.00990975,-0.022104494,-0.016813145,-0.027973927,-0.026390581,-0.01435603,-0.026125771,-0.024672846,-0.031942143,-0.015056462,-0.015768725,-0.024595469,-0.010045662,-0.043727915,-0.014672686,-0.015329125,-0.023362413,-0.025,-0.020257235,-0.011334364,0.006142506,0
2018/6/18,-0.012004802,-0.012682658,nan,nan,-0.03094984,-0.010107015,nan,0.015066255,-0.011363636,-0.012166405,-0.014816886,-0.01759593,-0.006082215,-0.017584515,-0.020633126,-0.017826156,-0.00821444,-0.007534984,-0.009721757,-0.007160648,-0.024639702,-0.005576923,-0.006459948,-0.003661886,-0.010484928,-0.011948224,0.003495892,-0.003387743,0.026141513
2018/6/24,-0.010407101,-0.014554795,-0.002671416,0.000791139,-0.016439909,nan,0.009815951,0.003735326,0,0.003608661,0.004883654,-0.007227332,0.002998501,-0.004790082,-0.002637749,0.006041803,0.002179599,0.003850385,-0.003261803,0.002551834,0.011246944,0.002355713,0.003013183,nan,nan,nan,nan,nan,-0.002402196
2018/7/2,-0.004433186,0,0.00767148,0.008,-0.010544815,-0.000617284,0,-0.029401346,0.000588697,0.000403226,0.005822416,0.000223764,0.002156102,-0.002293578,-0.003721346,-0.00197661,-0.028273162,0.003043719,0.003650904,0.005797101,-0.00833742,0.00276844,0.00227704,0.011315417,0.003181818,-0.000347826,0.008407871,-0.003161555,-0.022313766
2018/7/5,0.015030381,0.000873617,0.007996446,0.007103394,0.017375674,0.014228271,0.016169154,nan,0.012974248,0.010513546,0,0.011936937,0.007478632,0.012131716,0.010344828,0.005782257,0,0.007121337,0.008311688,0.008285532,0.013986014,0.006858711,0.005455229,0.01111633,0.0094552,0.009742519,0.009066667,0.003487635,-0.011904762
2018/7/9,-0.003438575,-0.001703094,-0.014016645,-0.015151515,-0.009232545,-0.004507212,-0.004524887,-0.001308901,-0.007441328,-0.001973165,0.0170767,-0.00152972,-0.004828889,-0.006443479,-0.005101297,-0.010799484,0.016591928,-0.004851752,-0.000679579,-0.002506266,0.014839636,-0.005198306,-0.004813032,-0.005344327,-0.007915567,-0.007432432,0.000697472,0.01125,0
2018/7/16,0.002215891,0.008799319,0.008017817,-0.004735596,-0.020023557,0.005471125,-0.00030303,0,0.007333076,0.010342084,0.003130336,-0.000883002,0.005708245,0.005810658,0.005308169,0.010951291,-0.017279575,0.004617056,0.010422006,0.002820432,-0.026923077,0.005426357,0.005591799,0.003549383,0.001336303,0.004109589,0.006612145,0.004639654,-0.019978206
2018/7/23,0.017213899,0.006500848,0.014991182,0.016528926,0.005471125,0.017965895,0.012349398,0.009968027,0.023350058,0.019047619,0.006524823,0.023873271,0.013487882,0.019438138,0.021395898,0.018155054,0.027953111,0.012997563,0.017027073,0.012828536,-0.016815035,0.014876352,0.013945705,0.015685068,0.015232975,0.013379074,0.009018384,0.009547274,0.010192938
2018/7/30,-0.011875,-0.022310082,-0.01637931,-0.015034695,-0.035452323,-0.007202881,-0.016786571,-0.000744879,-0.008125472,-0.008973859,-0.011595023,-0.014909011,-0.008319468,-0.013982103,-0.014499058,-0.016607546,-0.017982456,-0.006684492,-0.004196743,-0.008945096,-0.038559107,-0.0080061,-0.00861437,-0.008766626,-0.011438627,-0.013921902,-0.008939316,-0.000305998,0.009369369
2018/8/6,-0.00570523,-0.011033682,-0.020650264,-0.017695635,0.007028754,-0.015506233,-0.012258658,0.008300321,-0.016110472,-0.005132254,0.002863688,-0.016998434,-0.015374895,0.000711642,0.001626257,0.00394024,0.051282051,-0.014880952,-0.013265306,-0.01627543,-0.012439156,-0.01622248,-0.015784587,-0.005491153,-0.022441652,-0.008310249,-0.012900976,-0.003996311,0.003213138
2018/8/13,0.006756757,-0.009988249,-0.000451264,-0.004444444,-0.028241335,-0.00313087,-0.006583072,0.03214826,-0.005153617,-0.009626955,-0.00374424,-0.019408503,-0.001723395,-0.005204568,-0.006010518,-0.007948336,0,0.000276625,0.002795737,0.00256246,-0.015117581,-0.002766252,-0.001901502,0.005263973,0.001872659,-0.00533049,0.004078737,0.000927644,0.016370107
2018/8/20,0.006056742,0.019247853,0.005388415,0.006865913,0.009836066,0.019774011,0.006311139,-0.025283987,0.02103592,0.018533441,0.016045845,0.01755618,0.011587983,0.018799711,0.02119982,0.022787758,0,0.010740843,0.021765628,0.009888357,0.012957746,0.011030136,0.012329287,-0.00182704,0.025858016,0.024468085,0.012274242,0.003383574,0.001409443
